,Country,Year,sex,age,suicides_no,population,suicides/100k pop,country-year, gdp_for_year ($) ,gdp_per_capita ($),generation,gdp_block($1e9),gdp_per_capita_block($1e9),Dystopia Residual,Economy (GDP per Capita),Family,Freedom,Generosity,Happiness Rank,Happiness Score,Health (Life Expectancy),Region,Standard Error,Trust (Government Corruption),dystopiaResidualBlock,familyBlock,freedomBlock,generosityBlock,happinessRankBlock,happinessScoreBlock,trustBlock,healthBlock
615,Russia,2015,female,75+ years,953,6957819,13.7,Russian Federation2015,1368400705491,9987,Silent,260+,9372 - 24874,2.27394,1.13764,1.23617,0.36679,0.00199,64,5.716,0.6692600000000001,Central and Eastern Europe,0.03135,0.03005,2.20 - 2.53,1.09+,0.28 - 0.40,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
616,Russia,2015,female,35-54 years,1391,21387236,6.5,Russian Federation2015,1368400705491,9987,Generation X,260+,9372 - 24874,2.27394,1.13764,1.23617,0.36679,0.00199,64,5.716,0.6692600000000001,Central and Eastern Europe,0.03135,0.03005,2.20 - 2.53,1.09+,0.28 - 0.40,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
617,Russia,2015,female,25-34 years,730,12264840,5.95,Russian Federation2015,1368400705491,9987,Millenials,260+,9372 - 24874,2.27394,1.13764,1.23617,0.36679,0.00199,64,5.716,0.6692600000000001,Central and Eastern Europe,0.03135,0.03005,2.20 - 2.53,1.09+,0.28 - 0.40,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
618,Russia,2015,female,55-74 years,1062,18280577,5.81,Russian Federation2015,1368400705491,9987,Boomers,260+,9372 - 24874,2.27394,1.13764,1.23617,0.36679,0.00199,64,5.716,0.6692600000000001,Central and Eastern Europe,0.03135,0.03005,2.20 - 2.53,1.09+,0.28 - 0.40,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
619,Russia,2015,female,15-24 years,378,7653174,4.94,Russian Federation2015,1368400705491,9987,Millenials,260+,9372 - 24874,2.27394,1.13764,1.23617,0.36679,0.00199,64,5.716,0.6692600000000001,Central and Eastern Europe,0.03135,0.03005,2.20 - 2.53,1.09+,0.28 - 0.40,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
620,Russia,2015,male,5-14 years,79,7836667,1.01,Russian Federation2015,1368400705491,9987,Generation Z,260+,9372 - 24874,2.27394,1.13764,1.23617,0.36679,0.00199,64,5.716,0.6692600000000001,Central and Eastern Europe,0.03135,0.03005,2.20 - 2.53,1.09+,0.28 - 0.40,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
621,Russia,2015,female,5-14 years,57,7464309,0.76,Russian Federation2015,1368400705491,9987,Generation Z,260+,9372 - 24874,2.27394,1.13764,1.23617,0.36679,0.00199,64,5.716,0.6692600000000001,Central and Eastern Europe,0.03135,0.03005,2.20 - 2.53,1.09+,0.28 - 0.40,0 - 0.14,40 - 78,5.3 - 6.29,0 - 0.06,0.64 - 0.79
622,Serbia,2015,male,75+ years,189,228745,82.62,Serbia2015,37160332465,5492,Silent,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
623,Serbia,2015,male,55-74 years,286,852168,33.56,Serbia2015,37160332465,5492,Boomers,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
624,Serbia,2015,male,35-54 years,219,967544,22.63,Serbia2015,37160332465,5492,Generation X,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
625,Serbia,2015,female,75+ years,77,351830,21.89,Serbia2015,37160332465,5492,Silent,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
626,Serbia,2015,male,25-34 years,70,480793,14.56,Serbia2015,37160332465,5492,Millenials,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
627,Serbia,2015,female,55-74 years,98,976577,10.04,Serbia2015,37160332465,5492,Boomers,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
628,Serbia,2015,male,15-24 years,27,400082,6.75,Serbia2015,37160332465,5492,Millenials,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
629,Serbia,2015,female,35-54 years,65,975773,6.66,Serbia2015,37160332465,5492,Generation X,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
630,Serbia,2015,female,25-34 years,21,461733,4.55,Serbia2015,37160332465,5492,Millenials,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
631,Serbia,2015,female,15-24 years,7,378130,1.85,Serbia2015,37160332465,5492,Millenials,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
632,Serbia,2015,male,5-14 years,2,356525,0.56,Serbia2015,37160332465,5492,Generation Z,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
633,Serbia,2015,female,5-14 years,1,336506,0.3,Serbia2015,37160332465,5492,Generation Z,8.99 - 48.11,3447 - 9372,2.025,0.92053,1.0096399999999999,0.20107,0.19230999999999998,87,5.122999999999999,0.74836,Central and Eastern Europe,0.048639999999999996,0.02617,1.87 - 2.20,0.94 - 1.09,0 - 0.28,0.14 - 0.21,78 - 119,4.5 - 5.3,0 - 0.06,0.64 - 0.79
634,Singapore,2015,male,75+ years,15,71060,21.11,Singapore2015,304097759674,81766,Silent,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
635,Singapore,2015,male,55-74 years,73,403996,18.07,Singapore2015,304097759674,81766,Boomers,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
636,Singapore,2015,male,35-54 years,79,606327,13.03,Singapore2015,304097759674,81766,Generation X,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
637,Singapore,2015,female,75+ years,13,103599,12.55,Singapore2015,304097759674,81766,Silent,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
638,Singapore,2015,male,25-34 years,30,270351,11.1,Singapore2015,304097759674,81766,Millenials,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
639,Singapore,2015,male,15-24 years,19,257780,7.37,Singapore2015,304097759674,81766,Millenials,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
640,Singapore,2015,female,55-74 years,28,416616,6.72,Singapore2015,304097759674,81766,Boomers,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
641,Singapore,2015,female,25-34 years,18,291298,6.18,Singapore2015,304097759674,81766,Millenials,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
642,Singapore,2015,female,15-24 years,15,249249,6.02,Singapore2015,304097759674,81766,Millenials,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
643,Singapore,2015,female,35-54 years,36,629999,5.71,Singapore2015,304097759674,81766,Generation X,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
644,Singapore,2015,male,5-14 years,2,213262,0.94,Singapore2015,304097759674,81766,Generation Z,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
645,Singapore,2015,female,5-14 years,1,205578,0.49,Singapore2015,304097759674,81766,Generation Z,260+,24874+,1.8850099999999999,1.52186,1.02,0.54252,0.31105,24,6.797999999999999,1.02525,Southeastern Asia,0.0378,0.4921,1.87 - 2.20,0.94 - 1.09,0.52+,0.21 - 0.31,0 - 40,6.29+,0.17+,0.79+
646,Slovenia,2015,male,75+ years,62,62345,99.45,Slovenia2015,43072415017,22036,Silent,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
647,Slovenia,2015,male,55-74 years,120,239919,50.02,Slovenia2015,43072415017,22036,Boomers,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
648,Slovenia,2015,male,35-54 years,106,315248,33.62,Slovenia2015,43072415017,22036,Generation X,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
649,Slovenia,2015,male,25-34 years,29,144722,20.04,Slovenia2015,43072415017,22036,Millenials,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
650,Slovenia,2015,female,75+ years,19,114010,16.67,Slovenia2015,43072415017,22036,Silent,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
651,Slovenia,2015,female,55-74 years,40,252261,15.86,Slovenia2015,43072415017,22036,Boomers,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
652,Slovenia,2015,male,15-24 years,14,103331,13.55,Slovenia2015,43072415017,22036,Millenials,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
653,Slovenia,2015,female,35-54 years,23,295637,7.78,Slovenia2015,43072415017,22036,Generation X,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
654,Slovenia,2015,female,25-34 years,5,132806,3.76,Slovenia2015,43072415017,22036,Millenials,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
655,Slovenia,2015,female,15-24 years,3,97579,3.07,Slovenia2015,43072415017,22036,Millenials,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
656,Slovenia,2015,male,5-14 years,1,101184,0.99,Slovenia2015,43072415017,22036,Generation Z,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
657,Slovenia,2015,female,5-14 years,0,95590,0.0,Slovenia2015,43072415017,22036,Generation Z,8.99 - 48.11,9372 - 24874,1.6158299999999999,1.18498,1.27385,0.60855,0.25328,55,5.848,0.8733700000000001,Central and Eastern Europe,0.04251,0.03787,0 - 1.87,1.09+,0.52+,0.21 - 0.31,40 - 78,5.3 - 6.29,0 - 0.06,0.79+
658,South Africa,2015,male,75+ years,8,285743,2.8,South Africa2015,317741039198,6403,Silent,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
659,South Africa,2015,male,25-34 years,126,5001052,2.52,South Africa2015,317741039198,6403,Millenials,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
660,South Africa,2015,male,15-24 years,90,5190482,1.73,South Africa2015,317741039198,6403,Millenials,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
661,South Africa,2015,male,55-74 years,41,2426511,1.69,South Africa2015,317741039198,6403,Boomers,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
662,South Africa,2015,male,35-54 years,101,6066751,1.66,South Africa2015,317741039198,6403,Generation X,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
663,South Africa,2015,female,15-24 years,34,5105930,0.67,South Africa2015,317741039198,6403,Millenials,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
664,South Africa,2015,female,25-34 years,27,4822164,0.56,South Africa2015,317741039198,6403,Millenials,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
665,South Africa,2015,female,35-54 years,26,6396045,0.41,South Africa2015,317741039198,6403,Generation X,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
666,South Africa,2015,female,75+ years,2,615701,0.32,South Africa2015,317741039198,6403,Silent,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
667,South Africa,2015,female,55-74 years,10,3155486,0.32,South Africa2015,317741039198,6403,Boomers,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
668,South Africa,2015,male,5-14 years,11,5318168,0.21,South Africa2015,317741039198,6403,Generation Z,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
669,South Africa,2015,female,5-14 years,6,5243427,0.11,South Africa2015,317741039198,6403,Generation Z,260+,3447 - 9372,1.7195599999999998,0.9204899999999999,1.18468,0.33207,0.11972999999999999,113,4.6419999999999995,0.27688,Sub-Saharan Africa,0.04585,0.08884,0 - 1.87,1.09+,0.28 - 0.40,0 - 0.14,78 - 119,4.5 - 5.3,0.06 - 0.10,0 - 0.44
670,Spain,2015,male,75+ years,573,1693221,33.84,Spain2015,1197789902774,27108,Silent,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
671,Spain,2015,male,55-74 years,736,4750328,15.49,Spain2015,1197789902774,27108,Boomers,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
672,Spain,2015,male,35-54 years,1015,7551081,13.44,Spain2015,1197789902774,27108,Generation X,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
673,Spain,2015,male,25-34 years,241,2897590,8.32,Spain2015,1197789902774,27108,Millenials,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
674,Spain,2015,female,75+ years,168,2624796,6.4,Spain2015,1197789902774,27108,Silent,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
675,Spain,2015,female,55-74 years,281,5125562,5.48,Spain2015,1197789902774,27108,Boomers,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
676,Spain,2015,female,35-54 years,360,7389698,4.87,Spain2015,1197789902774,27108,Generation X,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
677,Spain,2015,male,15-24 years,109,2287320,4.77,Spain2015,1197789902774,27108,Millenials,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
678,Spain,2015,female,25-34 years,66,2884411,2.29,Spain2015,1197789902774,27108,Millenials,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
679,Spain,2015,female,15-24 years,47,2177807,2.16,Spain2015,1197789902774,27108,Millenials,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
680,Spain,2015,male,5-14 years,7,2475209,0.28,Spain2015,1197789902774,27108,Generation Z,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
681,Spain,2015,female,5-14 years,1,2329505,0.04,Spain2015,1197789902774,27108,Generation Z,260+,24874+,2.12367,1.23011,1.31379,0.45951000000000003,0.18227000000000002,36,6.329,0.95562,Western Europe,0.03468,0.06398,1.87 - 2.20,1.09+,0.40 - 0.52,0.14 - 0.21,0 - 40,6.29+,0.06 - 0.10,0.79+
682,Sweden,2015,male,75+ years,115,341315,33.69,Sweden2015,497918109302,54629,Silent,260+,24874+,2.3711900000000004,1.33171,1.2890700000000002,0.6598,0.36262,8,7.364,0.9108700000000001,Western Europe,0.03157,0.43843999999999994,2.20 - 2.53,1.09+,0.52+,0.31+,0 - 40,6.29+,0.17+,0.79+
683,Sweden,2015,male,55-74 years,268,1097579,24.42,Sweden2015,497918109302,54629,Boomers,260+,24874+,2.3711900000000004,1.33171,1.2890700000000002,0.6598,0.36262,8,7.364,0.9108700000000001,Western Europe,0.03157,0.43843999999999994,2.20 - 2.53,1.09+,0.52+,0.31+,0 - 40,6.29+,0.17+,0.79+
684,Sweden,2015,male,35-54 years,288,1289581,22.33,Sweden2015,497918109302,54629,Generation X,260+,24874+,2.3711900000000004,1.33171,1.2890700000000002,0.6598,0.36262,8,7.364,0.9108700000000001,Western Europe,0.03157,0.43843999999999994,2.20 - 2.53,1.09+,0.52+,0.31+,0 - 40,6.29+,0.17+,0.79+
685,Sweden,2015,male,25-34 years,108,638657,16.91,Sweden2015,497918109302,54629,Millenials,260+,24874+,2.3711900000000004,1.33171,1.2890700000000002,0.6598,0.36262,8,7.364,0.9108700000000001,Western Europe,0.03157,0.43843999999999994,2.20 - 2.53,1.09+,0.52+,0.31+,0 - 40,6.29+,0.17+,0.79+
686,Sweden,2015,male,15-24 years,69,621210,11.11,Sweden2015,497918109302,54629,Millenials,260+,24874+,2.3711900000000004,1.33171,1.2890700000000002,0.6598,0.36262,8,7.364,0.9108700000000001,Western Europe,0.03157,0.43843999999999994,2.20 - 2.53,1.09+,0.52+,0.31+,0 - 40,6.29+,0.17+,0.79+
687,Sweden,2015,female,55-74 years,102,1112312,9.17,Sweden2015,497918109302,54629,Boomers,260+,24874+,2.3711900000000004,1.33171,1.2890700000000002,0.6598,0.36262,8,7.364,0.9108700000000001,Western Europe,0.03157,0.43843999999999994,2.20 - 2.53,1.09+,0.52+,0.31+,0 - 40,6.29+,0.17+,0.79+
